CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18210 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 3
0.00.054.192 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.054.261 I srv          init: The UI is disabled
0.00.054.262 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.054.299 W srv  llama_server: -----------------
0.00.054.301 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.054.301 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.054.301 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.054.301 W srv  llama_server: -----------------
0.00.055.608 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.01.905.271 I cmn          init: llama threadpool init, n_threads = 8
0.01.963.467 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.02.006.510 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.02.019.194 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.02.019.223 I srv  llama_server: model loaded
0.02.019.227 I srv  llama_server: listening on http://127.0.0.1:18210
0.02.231.500 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.02.231.551 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.02.495.060 I slot print_timing: id  0 | task 0 | prompt eval time =     210.48 ms /    25 tokens (    8.42 ms per token,   118.77 tokens per second)
0.02.495.063 I slot print_timing: id  0 | task 0 |        eval time =      53.00 ms /     3 tokens (   26.50 ms per token,    37.74 tokens per second)
0.02.495.063 I slot print_timing: id  0 | task 0 |       total time =     263.48 ms /    28 tokens
0.02.495.066 I slot print_timing: id  0 | task 0 |    graphs reused =          1
0.02.495.068 I slot print_timing: id  0 | task 0 | draft acceptance = 1.00000 (    3 accepted /     3 generated), mean len =  4.00
0.02.495.097 I slot      release: id  0 | task 0 | stop processing: n_tokens = 29, truncated = 0
0.02.497.631 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 117255945025
0.02.566.532 I slot launch_slot_: id  0 | task 5 | processing task, is_child = 0
0.02.801.951 I slot print_timing: id  0 | task 5 | prompt eval time =     235.40 ms /    95 tokens (    2.48 ms per token,   403.57 tokens per second)
0.02.801.955 I slot print_timing: id  0 | task 5 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.02.801.956 I slot print_timing: id  0 | task 5 |       total time =     235.40 ms /    96 tokens
0.02.801.956 I slot print_timing: id  0 | task 5 |    graphs reused =          1
0.02.801.981 I slot      release: id  0 | task 5 | stop processing: n_tokens = 95, truncated = 0
0.02.803.898 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.02.803.929 I slot launch_slot_: id  0 | task 9 | processing task, is_child = 0
0.03.034.358 I slot print_timing: id  0 | task 9 | prompt eval time =     230.42 ms /    95 tokens (    2.43 ms per token,   412.30 tokens per second)
0.03.034.363 I slot print_timing: id  0 | task 9 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.034.363 I slot print_timing: id  0 | task 9 |       total time =     230.42 ms /    96 tokens
0.03.034.364 I slot print_timing: id  0 | task 9 |    graphs reused =          1
0.03.034.393 I slot      release: id  0 | task 9 | stop processing: n_tokens = 95, truncated = 0
0.03.036.346 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.036.388 I slot launch_slot_: id  0 | task 13 | processing task, is_child = 0
0.03.266.929 I slot print_timing: id  0 | task 13 | prompt eval time =     230.51 ms /    95 tokens (    2.43 ms per token,   412.12 tokens per second)
0.03.266.932 I slot print_timing: id  0 | task 13 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.266.933 I slot print_timing: id  0 | task 13 |       total time =     230.52 ms /    96 tokens
0.03.266.934 I slot print_timing: id  0 | task 13 |    graphs reused =          1
0.03.266.961 I slot      release: id  0 | task 13 | stop processing: n_tokens = 95, truncated = 0
0.03.269.016 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.269.045 I slot launch_slot_: id  0 | task 17 | processing task, is_child = 0
0.03.501.904 I slot print_timing: id  0 | task 17 | prompt eval time =     232.85 ms /    95 tokens (    2.45 ms per token,   407.99 tokens per second)
0.03.501.909 I slot print_timing: id  0 | task 17 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.501.909 I slot print_timing: id  0 | task 17 |       total time =     232.85 ms /    96 tokens
0.03.501.910 I slot print_timing: id  0 | task 17 |    graphs reused =          1
0.03.501.933 I slot      release: id  0 | task 17 | stop processing: n_tokens = 95, truncated = 0
0.03.503.747 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.503.785 I slot launch_slot_: id  0 | task 21 | processing task, is_child = 0
0.03.734.744 I slot print_timing: id  0 | task 21 | prompt eval time =     230.95 ms /    95 tokens (    2.43 ms per token,   411.35 tokens per second)
0.03.734.748 I slot print_timing: id  0 | task 21 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.734.748 I slot print_timing: id  0 | task 21 |       total time =     230.95 ms /    96 tokens
0.03.734.749 I slot print_timing: id  0 | task 21 |    graphs reused =          1
0.03.734.781 I slot      release: id  0 | task 21 | stop processing: n_tokens = 95, truncated = 0
0.03.736.659 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.736.689 I slot launch_slot_: id  0 | task 25 | processing task, is_child = 0
0.03.968.982 I slot print_timing: id  0 | task 25 | prompt eval time =     232.28 ms /    95 tokens (    2.45 ms per token,   408.99 tokens per second)
0.03.968.986 I slot print_timing: id  0 | task 25 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
