CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18225 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 3
0.00.116.820 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.116.892 I srv          init: The UI is disabled
0.00.116.892 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.116.929 W srv  llama_server: -----------------
0.00.116.931 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.116.931 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.116.931 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.116.931 W srv  llama_server: -----------------
0.00.118.131 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.02.664.026 I cmn          init: llama threadpool init, n_threads = 8
0.02.721.203 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.02.762.373 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.02.774.612 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.02.774.648 I srv  llama_server: model loaded
0.02.774.650 I srv  llama_server: listening on http://127.0.0.1:18225
0.03.193.902 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.03.193.950 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.03.446.044 I slot print_timing: id  0 | task 0 | prompt eval time =     200.71 ms /    25 tokens (    8.03 ms per token,   124.56 tokens per second)
0.03.446.048 I slot print_timing: id  0 | task 0 |        eval time =      51.35 ms /     3 tokens (   25.68 ms per token,    38.95 tokens per second)
0.03.446.049 I slot print_timing: id  0 | task 0 |       total time =     252.06 ms /    28 tokens
0.03.446.051 I slot print_timing: id  0 | task 0 |    graphs reused =          1
0.03.446.053 I slot print_timing: id  0 | task 0 | draft acceptance = 1.00000 (    3 accepted /     3 generated), mean len =  4.00
0.03.446.089 I slot      release: id  0 | task 0 | stop processing: n_tokens = 29, truncated = 0
0.03.448.787 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 122264215478
0.03.517.796 I slot launch_slot_: id  0 | task 5 | processing task, is_child = 0
0.03.738.534 I slot print_timing: id  0 | task 5 | prompt eval time =     220.72 ms /    95 tokens (    2.32 ms per token,   430.41 tokens per second)
0.03.738.538 I slot print_timing: id  0 | task 5 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.738.539 I slot print_timing: id  0 | task 5 |       total time =     220.72 ms /    96 tokens
0.03.738.539 I slot print_timing: id  0 | task 5 |    graphs reused =          1
0.03.738.562 I slot      release: id  0 | task 5 | stop processing: n_tokens = 95, truncated = 0
0.03.740.699 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.740.734 I slot launch_slot_: id  0 | task 9 | processing task, is_child = 0
0.03.961.534 I slot print_timing: id  0 | task 9 | prompt eval time =     220.78 ms /    95 tokens (    2.32 ms per token,   430.28 tokens per second)
